Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENST00000243050.5,Nucleus,Nuclear export signal,0.4668000042438507,0.8385999798774719,0.022299999371170998,0.12319999933242798,0.16179999709129333,0.008500000461935997,0.08590000122785568,0.09809999912977219,0.08940000087022781,0.012400000356137753
ENST00000244020.5,Nucleus,Nuclear localization signal,0.27140000462532043,0.7384999990463257,0.048500001430511475,0.20569999516010284,0.04259999841451645,0.0035000001080334187,0.10729999840259552,0.08169999718666077,0.12120000272989273,0.0006000000284984708
ENST00000245451.9,Extracellular,Signal peptide,0.11559999734163284,0.19050000607967377,0.896399974822998,0.16689999401569366,0.08799999952316284,0.0013000000035390258,0.1477999985218048,0.12129999697208405,0.24529999494552612,0.0019000000320374966
ENST00000245663.9,Nucleus,Nuclear localization signal,0.36880001425743103,0.9434000253677368,0.025200000032782555,0.0421999990940094,0.05550000071525574,0.01119999960064888,0.03869999945163727,0.04490000009536743,0.037300001829862595,0.011699999682605267
ENST00000246174.6,Cytoplasm,Nuclear localization signal,0.661899983882904,0.3725999891757965,0.07100000232458115,0.4309999942779541,0.08349999785423279,0.02449999935925007,0.4787999987602234,0.0737999975681305,0.20489999651908875,0.00930000003427267
ENST00000247138.11,Golgi apparatus,Signal peptide|Transmembrane domain,0.09380000084638596,0.08799999952316284,0.0478999987244606,0.36039999127388,0.2547999918460846,0.017799999564886093,0.5170999765396118,0.20739999413490295,0.7509999871253967,0.21089999377727509
ENST00000248342.9,Cytoplasm|Nucleus,Nuclear export signal,0.6625000238418579,0.6026999950408936,0.04349999874830246,0.11729999631643295,0.13199999928474426,0.005200000014156103,0.26899999380111694,0.3025999963283539,0.3804999887943268,0.021199999377131462
ENST00000250173.5,Cytoplasm|Nucleus,Nuclear localization signal,0.6640999913215637,0.5138999819755554,0.02539999969303608,0.07029999792575836,0.11219999939203262,0.00279999990016222,0.14839999377727509,0.16949999332427979,0.32260000705718994,0.0013000000035390258
ENST00000251993.11,Cytoplasm,Nuclear localization signal,0.626800000667572,0.3208000063896179,0.07810000330209732,0.5113999843597412,0.15000000596046448,0.08259999752044678,0.27320000529289246,0.3871000111103058,0.3481999933719635,0.052299998700618744
ENST00000252602.2,Mitochondrion,Mitochondrial transit peptide,0.10199999809265137,0.10719999670982361,0.06970000267028809,0.02160000056028366,0.8942999839782715,0.0038999998942017555,0.06019999831914902,0.014299999922513962,0.02979999966919422,0.04089999943971634
ENST00000252674.9,Nucleus,Nuclear localization signal,0.31679999828338623,0.9325000047683716,0.04520000144839287,0.1193000003695488,0.03530000150203705,0.004699999932199717,0.0502999983727932,0.05920000001788139,0.0820000022649765,0.003700000001117587
ENST00000253686.7,Mitochondrion,Mitochondrial transit peptide,0.10379999876022339,0.07129999995231628,0.0215000007301569,0.21809999644756317,0.9747999906539917,0.012299999594688416,0.02889999933540821,0.019999999552965164,0.028200000524520874,0.030300000682473183
ENST00000254722.9,Extracellular,Signal peptide,0.16500000655651093,0.06319999694824219,0.9031000137329102,0.2669999897480011,0.09149999916553497,0.0017999999690800905,0.2493000030517578,0.28769999742507935,0.20479999482631683,0.0027000000700354576
ENST00000255189.8,Mitochondrion,Mitochondrial transit peptide,0.3294000029563904,0.14419999718666077,0.05510000139474869,0.10999999940395355,0.7777000069618225,0.0027000000700354576,0.14470000565052032,0.12540000677108765,0.10729999840259552,0.062300000339746475
ENST00000255380.8,Cell membrane,Transmembrane domain,0.14069999754428864,0.09690000116825104,0.04960000142455101,0.8934999704360962,0.08619999885559082,0.002899999963119626,0.24869999289512634,0.3000999987125397,0.25929999351501465,0.0020000000949949026
ENST00000256178.8,Cell membrane,Signal peptide|Transmembrane domain,0.15559999644756317,0.1054999977350235,0.4749000072479248,0.8349999785423279,0.024299999698996544,0.010099999606609344,0.1446000039577484,0.3767000138759613,0.23469999432563782,0.029999999329447746
ENST00000256996.9,Nucleus,Nuclear localization signal,0.27070000767707825,0.8447999954223633,0.02889999933540821,0.05660000070929527,0.10980000346899033,0.007300000172108412,0.06549999862909317,0.03189999982714653,0.029100000858306885,0.003800000064074993
ENST00000257637.8,Endoplasmic reticulum|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.13950000703334808,0.22769999504089355,0.04039999842643738,0.2678000032901764,0.08630000054836273,0.01810000091791153,0.7046999931335449,0.6057999730110168,0.49000000953674316,0.06610000133514404
ENST00000258457.7,Nucleus,Nuclear localization signal,0.2847999930381775,0.8968999981880188,0.042100001126527786,0.09319999814033508,0.1257999986410141,0.01140000019222498,0.023000000044703484,0.01769999973475933,0.0272000003606081,0.013399999588727951
ENST00000258770.8,Mitochondrion,Mitochondrial transit peptide,0.17810000479221344,0.225600004196167,0.06520000100135803,0.09529999643564224,0.9351000189781189,0.004100000020116568,0.05249999836087227,0.03009999915957451,0.08640000224113464,0.01269999984651804
ENST00000258807.5,Cytoplasm,Nuclear export signal,0.560699999332428,0.2451999932527542,0.15559999644756317,0.5108000040054321,0.3856000006198883,0.044599998742341995,0.4124999940395355,0.4352000057697296,0.4943999946117401,0.0421999990940094
ENST00000259698.9,Cytoplasm,Nuclear export signal,0.6435999870300293,0.271699994802475,0.05939999967813492,0.5164999961853027,0.12380000203847885,0.0406000018119812,0.2996000051498413,0.4810999929904938,0.41780000925064087,0.019099999219179153
ENST00000261755.9,Cytoplasm,Nuclear export signal,0.8148999810218811,0.4724999964237213,0.07959999889135361,0.18629999458789825,0.14669999480247498,0.0066999997943639755,0.23649999499320984,0.1728000044822693,0.2094999998807907,0.05299999937415123
ENST00000261819.8,Cytoplasm,Nuclear export signal,0.7304999828338623,0.49939998984336853,0.05959999933838844,0.13120000064373016,0.09589999914169312,0.011800000444054604,0.10819999873638153,0.5694000124931335,0.26809999346733093,0.0706000030040741
ENST00000262722.11,Extracellular,Signal peptide,0.21529999375343323,0.1290999948978424,0.7756999731063843,0.33730000257492065,0.10570000112056732,0.002300000051036477,0.20919999480247498,0.29660001397132874,0.22059999406337738,0.006300000008195639
ENST00000262765.10,Cytoplasm,,0.6456000208854675,0.3677000105381012,0.188400000333786,0.2289000004529953,0.1565999984741211,0.009100000374019146,0.0348999984562397,0.24660000205039978,0.052400000393390656,0.056299999356269836
ENST00000263056.6,Cytoplasm,Nuclear export signal,0.804099977016449,0.3637000024318695,0.022199999541044235,0.11640000343322754,0.1517000049352646,0.00419999985024333,0.11630000174045563,0.14270000159740448,0.1753000020980835,0.01899999938905239
ENST00000263083.12,Cytoplasm|Nucleus,Nuclear export signal,0.6769000291824341,0.5773000121116638,0.05339999869465828,0.13529999554157257,0.42800000309944153,0.000699999975040555,0.1454000025987625,0.12700000405311584,0.22059999406337738,0.031700000166893005
ENST00000263084.7,Cytoplasm|Nucleus,,0.5077000260353088,0.5601000189781189,0.11159999668598175,0.17839999496936798,0.4108000099658966,0.09019999951124191,0.07169999927282333,0.07850000262260437,0.08299999684095383,0.32589998841285706
ENST00000263805.8,Cytoplasm|Nucleus,Nuclear export signal,0.508400022983551,0.633400022983551,0.06260000169277191,0.13040000200271606,0.05620000138878822,0.03880000114440918,0.18400000035762787,0.1298000067472458,0.12389999628067017,0.036400001496076584
ENST00000263974.4,Nucleus,Nuclear localization signal,0.2660999894142151,0.9054999947547913,0.029999999329447746,0.09070000052452087,0.09529999643564224,0.020899999886751175,0.08259999752044678,0.09300000220537186,0.09390000253915787,0.011099999770522118
ENST00000263991.9,Cytoplasm,,0.659600019454956,0.3296999931335449,0.11900000274181366,0.45100000500679016,0.1459999978542328,0.020600000396370888,0.10819999873638153,0.33880001306533813,0.31690001487731934,0.028599999845027924
ENST00000264343.4,Cytoplasm,Nuclear export signal,0.7014999985694885,0.3319000005722046,0.051600001752376556,0.4052000045776367,0.16680000722408295,0.017799999564886093,0.17810000479221344,0.5009999871253967,0.3824000060558319,0.01080000028014183
ENST00000264644.10,Cytoplasm,Nuclear export signal,0.6075000166893005,0.31839999556541443,0.03440000116825104,0.48829999566078186,0.19529999792575836,0.01119999960064888,0.17180000245571136,0.42590001225471497,0.36480000615119934,0.00800000037997961
ENST00000264709.7,Nucleus,Nuclear localization signal,0.3391000032424927,0.9368000030517578,0.06260000169277191,0.09759999811649323,0.07559999823570251,0.031300000846385956,0.06989999860525131,0.019300000742077827,0.03319999948143959,0.002199999988079071
ENST00000264716.9,Nucleus,Nuclear localization signal|Nuclear export signal,0.3005000054836273,0.8446999788284302,0.03020000085234642,0.09390000253915787,0.12099999934434891,0.029999999329447746,0.12250000238418579,0.093299999833107,0.06520000100135803,0.013799999840557575
ENST00000264904.8,Cytoplasm,Nuclear export signal,0.667900025844574,0.3127000033855438,0.04340000078082085,0.3325999975204468,0.0794999971985817,0.007400000002235174,0.3091000020503998,0.5442000031471252,0.5623999834060669,0.03709999844431877
ENST00000265171.10,Extracellular,Signal peptide,0.24609999358654022,0.12880000472068787,0.6830000281333923,0.38269999623298645,0.09269999712705612,0.01590000092983246,0.3073999881744385,0.24160000681877136,0.2199999988079071,0.019899999722838402
ENST00000265382.8,Cytoplasm,Nuclear export signal,0.6028000116348267,0.3747999966144562,0.03959999978542328,0.44110000133514404,0.15559999644756317,0.006000000052154064,0.16689999401569366,0.3977999985218048,0.34860000014305115,0.021400000900030136
ENST00000265734.8,Cytoplasm|Nucleus,Nuclear export signal,0.6513000130653381,0.7239999771118164,0.030899999663233757,0.1453000009059906,0.1453000009059906,0.02969999983906746,0.10010000318288803,0.10980000346899033,0.08460000157356262,0.09000000357627869
ENST00000266304.9,Nucleus,Nuclear localization signal,0.31709998846054077,0.9117000102996826,0.018699999898672104,0.13259999454021454,0.11590000241994858,0.006599999964237213,0.04960000142455101,0.07320000231266022,0.06019999831914902,0.004999999888241291
ENST00000266718.5,Extracellular,Signal peptide,0.18029999732971191,0.09989999979734421,0.9082000255584717,0.3571000099182129,0.06809999793767929,0.005799999926239252,0.23280000686645508,0.13750000298023224,0.20659999549388885,0.0017000000225380063
ENST00000266736.7,Cytoplasm|Nucleus,Nuclear export signal,0.7786999940872192,0.5080000162124634,0.031099999323487282,0.10970000177621841,0.41990000009536743,0.02630000002682209,0.21870000660419464,0.1745000034570694,0.17440000176429749,0.31630000472068787
ENST00000267101.8,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.2045000046491623,0.12319999933242798,0.16990000009536743,0.8622999787330627,0.08209999650716782,0.015399999916553497,0.3109000027179718,0.589900016784668,0.4900999963283539,0.14339999854564667
ENST00000267814.14,Cytoplasm,,0.7404999732971191,0.18880000710487366,0.035100001841783524,0.3513000011444092,0.1445000022649765,0.05530000105500221,0.31520000100135803,0.3720000088214874,0.06650000065565109,0.14810000360012054
ENST00000267996.11,Cytoplasm,Nuclear export signal,0.7874000072479248,0.3801000118255615,0.06440000236034393,0.29260000586509705,0.2732999920845032,0.003700000001117587,0.12999999523162842,0.13349999487400055,0.1996999979019165,0.0494999997317791
ENST00000269095.9,Cytoplasm|Cell membrane,Nuclear localization signal|Nuclear export signal,0.6037999987602234,0.26669999957084656,0.03060000017285347,0.7307000160217285,0.2168000042438507,0.02419999986886978,0.30000001192092896,0.3125,0.5042999982833862,0.0035000001080334187
ENST00000269305.9,Nucleus,Nuclear localization signal|Nuclear export signal,0.36010000109672546,0.9089999794960022,0.04520000144839287,0.13940000534057617,0.08020000159740448,0.003800000064074993,0.05389999970793724,0.057500001043081284,0.04010000079870224,0.003700000001117587
ENST00000269318.9,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.670799970626831,0.37540000677108765,0.07450000196695328,0.17880000174045563,0.11460000276565552,0.00279999990016222,0.1120000034570694,0.11990000307559967,0.18629999458789825,0.019999999552965164
ENST00000269932.10,Cytoplasm,Nuclear export signal,0.8537999987602234,0.4555000066757202,0.02319999970495701,0.30550000071525574,0.13740000128746033,0.012299999594688416,0.21209999918937683,0.120899997651577,0.25429999828338623,0.054499998688697815
ENST00000271450.12,Cell membrane,Signal peptide|Transmembrane domain,0.18400000035762787,0.0649000033736229,0.3154999911785126,0.9282000064849854,0.04010000079870224,0.0035000001080334187,0.09780000150203705,0.28859999775886536,0.11990000307559967,0.045899998396635056
ENST00000271643.9,Extracellular,Signal peptide,0.15729999542236328,0.18889999389648438,0.8097000122070312,0.3409000039100647,0.10849999636411667,0.002199999988079071,0.2939000129699707,0.14309999346733093,0.16850000619888306,0.01140000019222498
ENST00000271651.8,Extracellular,Signal peptide,0.1615999937057495,0.06109999865293503,0.7979999780654907,0.21389999985694885,0.06019999831914902,0.00139999995008111,0.21570000052452087,0.552299976348877,0.24220000207424164,0.0017999999690800905
ENST00000273691.7,Cell membrane,Signal peptide|Transmembrane domain,0.2922999858856201,0.11959999799728394,0.030799999833106995,0.6583999991416931,0.052000001072883606,0.0007999999797903001,0.38199999928474426,0.33899998664855957,0.26440000534057617,0.024399999529123306
ENST00000277900.12,Cytoplasm,Nuclear localization signal,0.7067000269889832,0.4325999915599823,0.0430000014603138,0.4417000114917755,0.10740000009536743,0.01600000075995922,0.33869999647140503,0.14560000598430634,0.2694000005722046,0.025499999523162842
ENST00000278064.7,Cytoplasm,,0.5788999795913696,0.4361000061035156,0.09560000151395798,0.13930000364780426,0.05220000073313713,0.029400000348687172,0.08980000019073486,0.10170000046491623,0.10189999639987946,0.029200000688433647
ENST00000278070.7,Cytoplasm|Nucleus,Nuclear localization signal,0.507099986076355,0.894599974155426,0.028300000354647636,0.042399998754262924,0.0625,0.007400000002235174,0.06920000165700912,0.0917000025510788,0.11140000075101852,0.01080000028014183
ENST00000278198.2,Cell membrane,Signal peptide|Transmembrane domain,0.21660000085830688,0.11540000140666962,0.2362000048160553,0.875,0.029999999329447746,0.01720000058412552,0.25690001249313354,0.4226999878883362,0.3353999853134155,0.11169999837875366
ENST00000279027.9,Cell membrane,Transmembrane domain,0.08829999715089798,0.06040000170469284,0.04769999906420708,0.817799985408783,0.17229999601840973,0.005900000222027302,0.5302000045776367,0.3296999931335449,0.26010000705718994,0.03020000085234642
ENST00000279804.3,Cytoplasm,Nuclear export signal,0.6725000143051147,0.4059999883174896,0.1867000013589859,0.125,0.38530001044273376,0.006000000052154064,0.21639999747276306,0.31459999084472656,0.4837000072002411,0.07540000230073929
ENST00000280979.9,Cytoplasm,Nuclear export signal,0.7224000096321106,0.3034000098705292,0.09399999678134918,0.3668000102043152,0.11100000143051147,0.010999999940395355,0.1687999963760376,0.45840001106262207,0.44859999418258667,0.025100000202655792
ENST00000281419.8,Cytoplasm,Nuclear export signal,0.6891000270843506,0.24150000512599945,0.08229999989271164,0.5400999784469604,0.12630000710487366,0.01080000028014183,0.20479999482631683,0.5425999760627747,0.4097999930381775,0.006399999838322401
ENST00000281708.10,Nucleus,Nuclear localization signal|Nuclear export signal,0.43639999628067017,0.83160001039505,0.0272000003606081,0.2054000049829483,0.1331000030040741,0.021400000900030136,0.10970000177621841,0.17800000309944153,0.1501999944448471,0.021700000390410423
ENST00000281772.14,Nucleus,Nuclear localization signal,0.2603999972343445,0.9708999991416931,0.024000000208616257,0.054099999368190765,0.06109999865293503,0.018699999898672104,0.02419999986886978,0.03229999914765358,0.017999999225139618,0.03720000013709068
ENST00000282041.11,Cytoplasm,Nuclear export signal,0.6333000063896179,0.37940001487731934,0.06560000032186508,0.13199999928474426,0.09480000287294388,0.02850000001490116,0.2987000048160553,0.4099999964237213,0.383899986743927,0.057500001043081284
ENST00000284073.7,Cytoplasm|Nucleus,Nuclear localization signal,0.6013000011444092,0.578000009059906,0.08060000091791153,0.1615000069141388,0.11330000311136246,0.0027000000700354576,0.17720000445842743,0.10559999942779541,0.19259999692440033,0.00430000014603138
ENST00000284292.11,Cytoplasm|Cell membrane,Nuclear localization signal,0.7325999736785889,0.49869999289512634,0.05290000140666962,0.5647000074386597,0.09350000321865082,0.002300000051036477,0.09000000357627869,0.030799999833106995,0.09730000048875809,0.00570000009611249
ENST00000284509.11,Cell membrane|Endoplasmic reticulum|Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.21220000088214874,0.09619999676942825,0.0210999995470047,0.7415000200271606,0.11559999734163284,0.010700000450015068,0.6685000061988831,0.6370999813079834,0.723800003528595,0.0210999995470047
ENST00000285908.5,Cytoplasm|Nucleus,Nuclear export signal,0.6157000064849854,0.5590000152587891,0.13359999656677246,0.1200999990105629,0.2003999948501587,0.0008999999845400453,0.0925000011920929,0.24729999899864197,0.28780001401901245,0.046300001442432404
ENST00000285947.5,Mitochondrion,Mitochondrial transit peptide,0.24130000174045563,0.3433000147342682,0.07429999858140945,0.12970000505447388,0.9180999994277954,0.006099999882280827,0.11050000041723251,0.11190000176429749,0.061500001698732376,0.04100000113248825
